DocId,name,Organization,Position,category,category_main
imh-11-59,李植楡,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-59,李植楡,International Institute of China,PRE,other: institute,other
imh-11-59,李植楡,Shanghai Christian College,PRE,education: higher,education
imh-11-59,李植楡,Shanghai Maritime Customs,PRE,administration: local,administration
imh-11-59,李植楡,St. Xavier's College,PRE,education: higher,education
imh-11-59,李植楡,Chicago Chinese Students' Club,US,association: students,association
imh-11-59,李植楡,Chicago Cosmopolitan Club,US,association: club,association
imh-11-59,李植楡,University of Chicago,US,education: higher,education
imh-11-6,王正黼,Chinese Engineers' Association,POST,association: professional,association
imh-11-6,王正黼,Japanese Iron and Steel Association,POST,association: professional,association
imh-11-6,王正黼,Penchihu Coal and Iron Company,POST,business: company,business
imh-11-6,王正黼,Y.M.C.A. (Peking),POST,association: voluntary,association
imh-11-6,王正黼,Anglo-Chinese College (Tientsin),PRE,education: higher,education
imh-11-6,王正黼,Hanlin Academy,PRE,education: higher,education
imh-11-6,王正黼,Peiyang University,PRE,education: higher,education
imh-11-6,王正黼,Tientsin Government Middle School,PRE,education: secondary,education
imh-11-6,王正黼,American Institute of Mining Engineers,US,association: professional,association
imh-11-6,王正黼,Chinese Student's Alliance,US,association: students,association
imh-11-6,王正黼,Chinese Students' Christian Association,US,association: students,association
imh-11-6,王正黼,Chinese Students' Monthly,US,media: periodical,media
imh-11-6,王正黼,Columbia University,US,education: higher,education
imh-11-6,王正黼,Columbia University,US,education: higher,education
imh-11-6,王正黼,Mines Quarterly,US,media: periodical,media
imh-11-6,王正黼,New York Cosmopolitan Club,US,association: club,association
imh-11-60,李照松,Bank of Territorial Development,POST,bank: private,banking
imh-11-60,李照松,First Commercial School of Kiangsu,POST,education: vocational,education
imh-11-60,李照松,Fu Tan College,POST,education: higher,education
imh-11-60,李照松,Liangkwang School of Languages,POST,education: other,education
imh-11-60,李照松,Nanyang College,POST,education: higher,education
imh-11-60,李照松,Shangtung Provincial High School,POST,education: secondary,education
imh-11-60,李照松,University Club,POST,association: club,association
imh-11-60,李照松,World's Chinese Students' Federation,POST,association: students,association
imh-11-60,李照松,Sunning District School,PRE,education: secondary,education
imh-11-60,李照松,Chinese Student's Alliance,US,association: students,association
imh-11-60,李照松,Chinese Students' Club,US,association: students,association
imh-11-60,李照松,Chinese Students' Monthly,US,media: periodical,media
imh-11-60,李照松,New York University,US,education: higher,education
imh-11-60,李照松,Varsity Debating Team,US,association: sports,association
imh-11-60,李照松,Youkers High School,US,education: secondary,education
imh-11-61,李奉藻,Canton Hospital,POST,facility: health,facility
imh-11-61,李奉藻,China Medical Journal,POST,media: journal,media
imh-11-61,李奉藻,Chinese Medical Missionary Association,POST,association: professional,association
imh-11-61,李奉藻,Hackett Medical College,POST,education: higher,education
imh-11-61,李奉藻,Kung Yee Medical College,POST,education: higher,education
imh-11-61,李奉藻,Louisville Preparatory School,US,education: preparatory,education
imh-11-61,李奉藻,University of Tennessee,US,education: higher,education
imh-11-62,李松濤,Tsing Hua College,POST,education: higher,education
imh-11-62,李松濤,St. John's Echo,PRE,media: periodical,media
imh-11-62,李松濤,St. John's University,PRE,education: higher,education
imh-11-62,李松濤,St. John's University,PRE,education: higher,education
imh-11-62,李松濤,Chinese Student's Alliance,US,association: students,association
imh-11-62,李松濤,Chinese Students' Christian Association,US,association: students,association
imh-11-62,李松濤,Chinese Students' Christian Association,US,association: students,association
imh-11-62,李松濤,Chinese Students' Christian Association Monthly Bulletin,US,media: periodical,media
imh-11-62,李松濤,Columbia University,US,education: higher,education
imh-11-62,李松濤,University of Wisconsin,US,education: higher,education
imh-11-63,李德晋,Chekiang Provincial High School,POST,education: secondary,education
imh-11-63,李德晋,Nanchang Polytechnic Institute,POST,education: higher,education
imh-11-63,李德晋,Nanyang College,POST,education: higher,education
imh-11-63,李德晋,Szechuen-Hankow Railway,POST,railway: China,railway
imh-11-63,李德晋,Nanyang College,PRE,education: higher,education
imh-11-63,李德晋,Cornell University,US,education: higher,education
imh-11-64,李豋輝,Chung Hua Book Company,POST,business: company,business
imh-11-64,李豋輝,Fu Tan College,POST,education: higher,education
imh-11-64,李豋輝,Republican Advocate,POST,media: periodical,media
imh-11-64,李豋輝,World's Chinese Students' Federation,POST,association: students,association
imh-11-64,李豋輝,Anglo-Chinese School (Singapore),PRE,education: secondary,education
imh-11-64,李豋輝,Ohio Wesleyan University,US,education: higher,education
imh-11-64,李豋輝,Yale University,US,education: higher,education
imh-11-64,李豋輝,Yale University,US,education: higher,education
imh-11-65,李翼純,Canton Government Mining Department,POST,administration: local,administration
imh-11-65,李翼純,Huang-Kang-Ling Antimony Mines,POST,industry: mines,industry
imh-11-65,李翼純,Huang-Tan-Ling Gold Mines,POST,industry: mines,industry
imh-11-65,李翼純,Mao-Feng-Shan Gold Mines,POST,industry: mines,industry
imh-11-65,李翼純,Kwangtung High School,PRE,education: secondary,education
imh-11-65,李翼純,Liangkwang Educational Mission School,PRE,education: secondary,education
imh-11-65,李翼純,Cornell University,US,education: higher,education
imh-11-65,李翼純,Simpson Academy,US,education: higher,education
imh-11-66,李應南,Government Teachers' College (Canton),POST,education: higher,education
imh-11-66,李應南,Bureau of Public Works (Tientsin),PRE,administration: local,administration
imh-11-66,李應南,Canton Department of Public Works,PRE,administration: local,administration
imh-11-66,李應南,Chihli Provincial College,PRE,education: higher,education
imh-11-66,李應南,Chinese Institute of Engineers,PRE,association: professional,association
imh-11-66,李應南,Dalny Post Office,PRE,facility: post office,facility
imh-11-66,李應南,Kwangtung Provincial College,PRE,education: higher,education
imh-11-66,李應南,Peiyang University,PRE,education: higher,education
imh-11-66,李應南,Queen's College,PRE,education: higher,education
imh-11-66,李應南,St. Paul's College,PRE,education: higher,education
imh-11-66,李應南,University of Chicago,US,education: higher,education
imh-11-66,李應南,University of Illinois,US,education: higher,education
imh-11-67,李植藩,China Press,POST,media: periodical,media
imh-11-67,李植藩,Liangche Salt Inspectorate,POST,administration: local,administration
imh-11-67,李植藩,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-67,李植藩,China Press,PRE,media: periodical,media
imh-11-67,李植藩,Fu Tan College,PRE,education: higher,education
imh-11-67,李植藩,Nanyang College,PRE,education: higher,education
imh-11-67,李植藩,Shanghai National Institute,PRE,education: higher,education
imh-11-67,李植藩,St. John's University,PRE,education: higher,education
imh-11-67,李植藩,Sungkiang Middle School,PRE,education: secondary,education
imh-11-67,李植藩,Chinese Students' Club,US,association: students,association
imh-11-67,李植藩,Cosmopolitan Club,US,association: club,association
imh-11-67,李植藩,University of Chicago,US,education: higher,education
imh-11-67,李植藩,University of Chicago,US,education: higher,education
imh-11-68,李斐英,Foochow Y.M.C.A. School,POST,education: vocational,education
imh-11-68,李斐英,Hsinghua Primary Normal School,POST,education: secondary,education
imh-11-68,李斐英,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-68,李斐英,Che-li School,PRE,education: secondary,education
imh-11-68,李斐英,American Academy of Political and Social Science,US,association: professional,association
imh-11-68,李斐英,Rochester East High School,US,education: secondary,education
imh-11-68,李斐英,Rochester University,US,education: higher,education
imh-11-68,李斐英,Syracuse University,US,education: higher,education
imh-11-69,李謙若,Hankow Reconstruction Works,POST,industry: works,industry
imh-11-69,李謙若,Institute of Chinese Engineers,POST,other: institute,other
imh-11-69,李謙若,Lung-Hai Railway,POST,railway: China,railway
imh-11-69,李謙若,Nanch'in Railway,POST,railway: China,railway
imh-11-69,李謙若,Nanking-Hunan Railway,POST,railway: China,railway
imh-11-69,李謙若,Aurora College,PRE,education: higher,education
imh-11-69,李謙若,Fu Tan College,PRE,education: higher,education
imh-11-69,李謙若,Honan Provincial College,PRE,education: higher,education
imh-11-69,李謙若,Chinese Student's Alliance,US,association: students,association
imh-11-69,李謙若,Cornell Chinese Students Club,US,association: students,association
imh-11-69,李謙若,Cornell University,US,education: higher,education
imh-11-7,王正廷,Ministry of Commerce and Industry,POST,government: central,government
imh-11-7,王正廷,Ministry of Commerce and Industry,POST,government: central,government
imh-11-7,王正廷,Nanking Provisional Government,POST,government: central,government
imh-11-7,王正廷,Senate,POST,legislative: central,legislative
imh-11-7,王正廷,Y.M.C.A. (Shanghai),POST,association: voluntary,association
imh-11-7,王正廷,Peiyang University,PRE,education: higher,education
imh-11-7,王正廷,Phi Beta Kappa,US,association: fraternity,association
imh-11-7,王正廷,University of Michigan,US,education: higher,education
imh-11-7,王正廷,Yale University,US,education: higher,education
imh-11-70,李鳴龢,Hanyang Iron and Steel Works,POST,industry: works,industry
imh-11-70,李鳴龢,Panama Pacific International Exposition,POST,event: exposition,event
imh-11-70,李鳴龢,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-70,李鳴龢,Huchow Public School,PRE,education: secondary,education
imh-11-70,李鳴龢,Nanking Commercial School,PRE,education: vocational,education
imh-11-70,李鳴龢,Nanyang College,PRE,education: higher,education
imh-11-70,李鳴龢,Chinese Engineering Students' Journal,US,media: journal,media
imh-11-70,李鳴龢,Chinese Students' Monthly,US,media: periodical,media
imh-11-70,李鳴龢,Phillips Academy,US,education: higher,education
imh-11-70,李鳴龢,University of Wisconsin,US,education: higher,education
imh-11-71,李瑞霖,Bureau of Law Compilation,POST,administration: central,administration
imh-11-71,李瑞霖,Peking-Kalgan Railway,POST,railway: China,railway
imh-11-71,李瑞霖,Tangshan Railway and Engineering College,POST,education: higher,education
